,ID,Source,TMC,Severity,Start_Time,End_Time,lat,long,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
1369377,A-1369480,MapQuest,201,3,6/21/2019 16:55,6/21/2019 18:07,29.28175,-98.394989,,,0,Accident on I-37 Southbound at Southton Rd.,13900,Southton Rd,L,Elmendorf,Bexar,TX,78112,US,US/Central,KSSF,6/21/2019 16:53,96,96,41,29.15,10,SE,18,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Day,Day,Day,Day
654447,A-654475,MapQuest,201,3,10/21/2020 6:57,10/21/2020 7:26,25.78965,-80.206078,,,1.220000029,Exit ramp from I-95 Southbound at Exits 2D 3A 3B to FL-836-TOLL lane blocked due to accident.,,Dolphin Expy W,R,Miami,Miami-Dade,FL,33136,US,US/Eastern,KMIA,10/21/2020 6:53,75,75,90,29.92,5,ENE,17,0.03,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
2975910,A-2976362,Bing,,2,10/24/2020 22:04,10/25/2020 0:01,26.115049,-80.314596,26.116639,-80.321126,0.42,Incident on I-595 WB near EXIT 2 Drive with caution.,,I-595 W,R,Fort Lauderdale,Broward,FL,33325,US,US/Eastern,KHWO,10/24/2020 21:53,79,79,97,29.89,10,CALM,0,0.11,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
671795,A-671824,MapQuest,201,3,8/31/2020 0:58,8/31/2020 2:15,41.795071,-88.375504,,,0,Right lane blocked due to accident on I-88 Westbound at Exit 114 Orchard Rd.,,Chicago-Kansas City Expressway W,R,Aurora,Kane,IL,60506,US,US/Central,KARR,8/31/2020 0:52,62,62,86,29.1,10,SE,3,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
3383731,A-3389853,Bing,,2,11/5/2020 1:33,11/5/2020 9:33,43.558741,-123.282405,43.562951,-123.280295,0.309,There is a wrong way driver creating a hazard. There is no to minimum delay to traffic. Use caution.,,I-5 N,R,Oakland,Douglas,OR,97462,US,US/Pacific,KRBG,11/5/2020 1:53,50,50,86,29.74,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
3095761,A-3097943,Bing,,2,11/26/2020 22:19,11/27/2020 1:46,36.233982,-86.815205,36.234241,-86.815407,0.021,Incident on WHITES CREEK PIKE near BRILEY PKY Expect long delays.,,Briley Pkwy W,R,Nashville,Davidson,TN,37207,US,US/Central,KBNA,11/26/2020 21:53,43,43,86,29.48,10,S,3,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
3285691,A-3290537,Bing,,2,12/15/2020 2:18,12/15/2020 3:33,30.98579,-83.385962,30.9979,-83.389672,0.865,Incident on I-75 NB near GA-122 Expect long delays.,,GA-401 N,R,Hahira,Lowndes,GA,31632,US,US/Eastern,KVAD,12/15/2020 1:56,47,44,78,29.82,10,N,6,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
670177,A-670205,MapQuest,343,3,10/30/2020 7:00,10/30/2020 8:13,30.657825,-87.936234,,,0,Earlier accident on I-10 Eastbound before Exit 35 US 98. All lanes have been re-opened.,,I-10 E,R,Daphne,Baldwin,AL,36527,US,US/Central,KBFM,10/30/2020 6:53,53,53,74,30.11,10,N,20,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
3568518,A-3575329,Bing,,2,3/11/2020 9:14,3/11/2020 10:09,35.015852,-118.936257,35.015852,-118.936257,0,At 1st St - Accident.,4319, Wheeler Ridge Rd,R,Arvin,Kern,CA,93203,US,US/Pacific,KBFL,3/11/2020 9:22,58,58,84,29.52,9,CALM,0,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
783692,A-783771,MapQuest,201,2,5/23/2020 4:21,5/23/2020 5:21,38.228458,-121.942436,,,0,Accident and fuel spillage on CA-12 Eastbound at Nurse Slough Rd.,,Rio Vista Rd,R,Suisun City,Solano,CA,94585,US,US/Pacific,KSUU,5/23/2020 3:58,51,51,75,29.83,10,SSW,8,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
1052378,A-1052475,MapQuest,201,2,10/11/2019 7:55,10/11/2019 9:14,44.892246,-93.420952,,,0,Accident on MN-62 Eastbound at CR-61 Shady Oak Rd.,,MN-62 E,R,Hopkins,Hennepin,MN,55343,US,US/Central,KFCM,10/11/2019 7:53,35,26,85,28.82,10,WSW,15,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
1232764,A-1232867,MapQuest,241,2,8/22/2019 8:44,8/22/2019 9:49,37.13269,-121.634407,,,0,#2 lane blocked due to accident on US-101 Southbound at Dunne Ave.,,S Valley Fwy S,R,Morgan Hill,Santa Clara,CA,95037,US,US/Pacific,KE16,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
3513802,A-3520599,Bing,,2,6/24/2020 17:28,6/24/2020 18:32,32.699255,-117.139996,32.699255,-117.139996,0,At CA-75/Exit 14A - Accident.,,I-5 S,R,San Diego,San Diego,CA,92113,US,US/Pacific,KSAN,6/24/2020 17:51,66,66,75,29.82,10,SSW,8,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
3915706,A-3922570,Bing,,3,1/8/2019 7:50,1/8/2019 8:20,39.815443,-104.98299,39.80963,-104.98308,0.402,At I-76/Exit 216 - Accident.,,US-87 N,R,Denver,Adams,CO,80221,US,US/Mountain,KBJC,1/8/2019 7:52,26.6,15.2,64,30.27,30,NW,13.8,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
3065183,A-3066936,Bing,,4,12/15/2020 3:30,12/15/2020 6:30,33.766165,-84.527832,33.765768,-84.52709,0.051,Closed road from Fulton Industrial Blvd SW to I-20 E due to accident.,,Fulton Industrial Blvd SW,R,Atlanta,Fulton,GA,30336,US,US/Eastern,KFTY,12/15/2020 3:53,32,32,96,29.22,7,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Night,Night
3611938,A-3618764,Bing,,1,4/4/2020 7:45,4/4/2020 8:30,32.20683,-110.87509,32.20683,-110.87509,0,At S Craycroft Rd - Accident.,,E 22nd St,R,Tucson,Pima,AZ,85711,US,US/Mountain,KDMA,4/4/2020 7:58,54,54,29,27.08,10,E,10,0,Fair,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
3533457,A-3540258,Bing,,1,6/9/2020 1:25,6/9/2020 2:15,36.23846,-119.34445,36.23846,-119.34445,0,At Cartmill Ave - Accident. Hard shoulder blocked.,,CA-99 S,R,Tulare,Tulare,CA,93274,US,US/Pacific,KVIS,6/9/2020 0:56,60,60,60,29.82,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
2997325,A-2998101,Bing,,2,11/28/2020 17:02,11/28/2020 19:57,30.480808,-84.304191,30.480673,-84.303872,0.021,Incident on N MONROE ST near CALLAWAY RD Drive with caution.,,N Monroe St,R,Tallahassee,Leon,FL,32303,US,US/Eastern,KTLH,11/28/2020 17:06,69,69,78,29.95,10,N,3,0,Mostly Cloudy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
2999020,A-2999818,Bing,,2,12/29/2020 1:30,12/29/2020 3:10,37.670397,-122.10285,37.671965,-122.099042,0.235,Incident on POPLAR AVE near HOUSE 248 Drive with caution.,110, Poplar Ave,L,Hayward,Alameda,CA,94541-3805,US,US/Pacific,KHWD,12/29/2020 1:54,44,44,79,30.02,10,ENE,3,0,Fair,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Night,Night,Night,Night
901718,A-901802,MapQuest,201,2,1/17/2020 7:06,1/17/2020 8:51,35.768372,-78.694199,,,0,Accident on Gorman St at Avent Ferry Rd.,3200,Avent Ferry Rd,R,Raleigh,Wake,NC,27606-2721,US,US/Eastern,KRDU,1/17/2020 6:51,37,32,42,30.12,10,NE,6,0,Mostly Cloudy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Day,Day,Day
3699117,A-3705967,Bing,,2,1/29/2020 8:17,1/29/2020 9:30,38.087329,-122.554165,38.087329,-122.554165,0,At CA-37/Novato Blvd - Accident.,,Redwood Hwy,R,Novato,Marin,CA,94947,US,US/Pacific,KDVO,1/29/2020 8:15,45,45,100,30.21,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
710251,A-710315,MapQuest,201,2,7/31/2020 7:41,7/31/2020 8:41,40.691601,-73.574341,,,0.189999998,Entry ramp to Meadowbrook Pkwy Northbound from Southern Pkwy Westbound shoulder blocked due to accident.,,Meadowbrook Pkwy N,R,Merrick,Nassau,NY,11566,US,US/Eastern,KFRG,7/31/2020 7:53,73,73,84,29.74,4,E,3,0.06,Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
3040371,A-3041763,Bing,,2,12/23/2020 21:39,12/24/2020 1:02,33.672591,-80.898953,33.672461,-80.896773,0.126,Incident on CAW CAW HWY near I-26 Expect delays.,349, Caw Caw Hwy,L,Saint Matthews,Calhoun,SC,29135-7805,US,US/Eastern,KOGB,12/23/2020 21:53,56,56,84,29.96,10,CALM,0,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
1558807,A-1558914,MapQuest,201,2,1/31/2019 7:56,1/31/2019 8:26,40.04084,-76.293457,,,0,Accident on PA-462 Orange St at Marshall St.,100,N Marshall St,L,Lancaster,Lancaster,PA,17602-3054,US,US/Eastern,KLNS,1/31/2019 7:53,-2.9,-11.2,72,30.45,10,West,3.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
1440715,A-1440820,MapQuest,201,2,5/1/2019 8:22,5/1/2019 9:07,29.869184,-95.412628,,,0,Accident on Little York Rd at Shepherd Dr.,,W Little York Rd,R,Houston,Harris,TX,77088,US,US/Central,KIAH,5/1/2019 7:53,76,76,87,29.84,10,SSE,13,0,Mostly Cloudy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
1062741,A-1062838,MapQuest,201,2,10/16/2019 8:24,10/16/2019 9:26,39.972038,-104.827232,,,0,Right hand shoulder blocked due to accident on US-85 Northbound at Bromley Ln. No recent updates.,,US Highway 85,R,Brighton,Adams,CO,80601,US,US/Mountain,KDEN,10/16/2019 8:53,48,44,42,24.7,10,SSW,8,0,Mostly Cloudy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
3027181,A-3028379,Bing,,2,10/5/2020 20:25,10/6/2020 0:12,40.296467,-79.372175,40.302717,-79.368505,0.473,Stationary traffic on PA-982 from US-30/Lincoln Hwy (PA-982) to Lincoln Ave (Hillview Ave/PA-982) due to accident.,4621, State Route 982,L,Latrobe,Westmoreland,PA,15650-4213,US,US/Eastern,KLBE,10/5/2020 20:47,46,46,87,28.95,20,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
1449923,A-1450028,MapQuest,201,2,4/3/2019 8:04,4/3/2019 9:19,30.588909,-88.207642,,,0,Accident on CR-32 Three Notch Rd at Sollie Rd.,,Sollie Rd,R,Mobile,Mobile,AL,36619,US,US/Central,KMOB,4/3/2019 7:56,53,53,61,30.05,10,ENE,6,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
546639,A-546660,MapQuest,201,2,12/2/2020 4:31,12/2/2020 5:01,43.178646,-77.683136,,,0,Accident on NY-390 Northbound at Exit 22 Lexington Ave.,1883,Lexington Ave,L,Rochester,Monroe,NY,14606,US,US/Eastern,KROC,12/2/2020 4:54,30,20,88,29.13,2,W,13,0,Light Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
844858,A-844937,MapQuest,201,2,3/25/2020 14:17,3/25/2020 15:17,34.027473,-81.102966,,,0,Accident on I-26 Eastbound at Exits 108A 108B 108B-A I-126 Exit 107.,,I-26 E,R,Columbia,Richland,SC,29210,US,US/Eastern,KCAE,3/25/2020 14:28,67,67,68,29.61,10,NW,9,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
1610239,A-1610347,MapQuest,203,3,2/26/2019 8:34,2/26/2019 9:04,42.340267,-71.262199,,,0,Multi-vehicle accident on 128 Southbound before I-90.,,I-95 S,R,Weston,Middlesex,MA,2493,US,US/Eastern,KBED,2/26/2019 8:56,24.1,8.7,32,30.23,10,WNW,23,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
3599114,A-3605937,Bing,,2,3/28/2020 20:59,3/28/2020 22:29,28.55225,-81.45737,28.55225,-81.45737,0,At SR-435/Governors Ave/N Kirkman Rd - Accident.,5600, W Colonial Dr,L,Orlando,Orange,FL,32808-7614,US,US/Eastern,KORL,3/28/2020 20:53,78,78,66,29.93,10,ESE,14,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
1469127,A-1469232,MapQuest,201,2,4/12/2019 7:29,4/12/2019 10:29,40.718548,-112.063187,,,0,Accident on UT-201 2400 S Eastbound after 7200 W.,,S 7200 W,R,West Valley City,Salt Lake,UT,84128,US,US/Mountain,KU42,4/12/2019 7:38,35,29,96,25.57,2,SE,7,0,Fog,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
823559,A-823638,MapQuest,201,2,3/9/2020 19:43,3/9/2020 20:46,34.766392,-82.277763,,,0,Accident on I-385 Northbound at Exit 31 I-185 Exit 31A.,,Golden Strip Fwy S,R,Simpsonville,Greenville,SC,29681,US,US/Eastern,KGYH,3/9/2020 19:47,61,61,55,29.37,10,SSW,6,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
1064234,A-1064331,MapQuest,201,3,10/17/2019 8:48,10/17/2019 10:18,27.792294,-82.660721,,,0,Accident on I-275 Northbound at Exit 24 22nd Ave.,,I-275 S,R,Saint Petersburg,Pinellas,FL,33713,US,US/Eastern,KSPG,10/17/2019 8:53,76,76,79,29.92,10,NE,10,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
3145928,A-3148795,Bing,,2,10/30/2020 18:46,10/30/2020 22:09,35.281383,-119.026821,35.280192,-119.026517,0.084,Incident on CA-99 SB near HOSKING RD Drive with caution.,,Hosking Ave,R,Bakersfield,Kern,CA,93307,US,US/Pacific,KBFL,10/30/2020 18:54,71,71,29,29.48,9,N,5,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
1326618,A-1326721,MapQuest,201,2,8/14/2019 6:16,8/14/2019 7:15,45.181931,-93.315414,,,2.579999924,Right lane closed and right hand shoulder blocked due to accident on US-10 Eastbound between CR-14 Main St and CR-11 Hanson Blvd.,,Hanson Blvd NW,R,Minneapolis,Anoka,MN,55433,US,US/Central,KANE,8/14/2019 6:15,61,61,100,29.06,10,CALM,0,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
4202729,A-4209595,Bing,,2,8/27/2019 9:58,8/27/2019 10:49,34.067656,-117.584344,34.067656,-117.584344,0,At Archibald Ave/Exit 55A/Exit 55B - Accident.,,I-10 E,R,Ontario,San Bernardino,CA,91761,US,US/Pacific,KONT,8/27/2019 9:53,80,80,48,28.86,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
1142498,A-1142601,MapQuest,201,2,11/22/2019 4:04,11/22/2019 5:04,33.58131,-80.815842,,,0,Accident on Waterspring Rd at US-601 Saint Matthews Rd.,4299,Saint Matthews Rd,L,Orangeburg,Orangeburg,SC,29118-8807,US,US/Eastern,KOGB,11/22/2019 3:53,42,42,89,29.93,9,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Night,Night,Night,Night
3024026,A-3025186,Bing,,2,11/10/2020 2:24,11/10/2020 4:03,34.278375,-119.304133,34.27659,-119.289922,0.821,SB AT 33. 1 VEH TC - GRY JEEP WRG VS CD // VEH SMOKING NEG FLAMES SEEN,,CA-1 S,R,Ventura,Ventura,CA,93001,US,US/Pacific,KOXR,11/10/2020 2:51,46,41,50,30.1,10,NE,12,0,Fair,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
3663930,A-3670772,Bing,,4,3/1/2020 6:18,3/1/2020 6:45,27.58501,-82.54595,27.58531,-82.53513,0.663,Closed at US-41/Exit 2 - Road closed due to accident.,,I-275 S,R,Palmetto,Manatee,FL,34221,US,US/Eastern,KSRQ,3/1/2020 5:53,45,45,90,30.25,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
3555400,A-3562203,Bing,,2,6/18/2020 15:08,6/18/2020 16:39,34.42631,-117.57473,34.42631,-117.57473,0,At Sheep Creek Rd - Accident.,9773, Clovis Rd,R,Phelan,San Bernardino,CA,92371-4817,US,US/Pacific,KGXA,6/18/2020 14:58,91,91,9,26.74,10,NW,5,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
3630116,A-3636948,Bing,,2,4/13/2020 10:06,4/13/2020 10:21,38.57713,-77.32564,38.57713,-77.32564,0,At VA-234/Exit 152 - Accident.,,I-95 N,R,Dumfries,Prince William,VA,22026,US,US/Eastern,KNYG,4/13/2020 9:56,64,64,90,29.5,9,S,18,0.01,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
4197560,A-4204426,Bing,,2,6/25/2019 18:22,6/25/2019 18:51,35.560428,-82.592452,35.55845,-82.59508,0.201,At NC-191/Exit 47 - Accident. Right lane blocked.,,I-40 W,R,Asheville,Buncombe,NC,28803,US,US/Eastern,KAVL,6/25/2019 17:54,79,79,48,27.82,10,NNW,8,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
3420962,A-3427582,Bing,,2,11/8/2020 12:59,11/8/2020 14:38,34.755517,-117.163428,34.807917,-117.098968,5.147,Incident on I-15 NB near HOUSE 6400 Drive with caution.,,Barstow Fwy N,R,Barstow,San Bernardino,CA,92311,US,US/Pacific,KDAG,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
3251156,A-3255525,Bing,,2,12/28/2020 23:06,12/29/2020 0:22,34.159524,-118.465079,34.159685,-118.466248,0.068,VEH OFF FWY ON SEP AT VALLEY HEART BLK MITS SUV COP BUT NOT REQUESTING 1141,,US-101 N,R,Sherman Oaks,Los Angeles,CA,91403,US,US/Pacific,KVNY,12/28/2020 22:51,44,42,89,29.09,9,WNW,5,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
3756466,A-3763327,Bing,,2,12/4/2019 14:38,12/4/2019 16:14,34.070894,-117.515607,34.070894,-117.515607,0,At I-10/San Bernardino Fwy/Commerce Dr - Accident.,,Valley Blvd,R,Fontana,San Bernardino,CA,92335,US,US/Pacific,KONT,12/4/2019 14:53,57,57,89,28.89,6,W,5,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
1350784,A-1350887,MapQuest,201,2,6/12/2019 18:07,6/12/2019 19:25,35.03141,-82.125061,,,0,Accident on New Cut Rd at Ballenger Rd.,1401,Ballenger Rd,L,Wellford,Spartanburg,SC,29385-9352,US,US/Eastern,KGSP,6/12/2019 17:53,67,67,70,28.96,10,E,12,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
3671736,A-3678586,Bing,,4,1/9/2020 11:25,1/9/2020 11:55,42.32535,-88.18371,42.32518,-88.17929,0.226,Closed at US-12/IL-59 - Road closed due to accident.,401, Sullivan Lake Blvd,R,Lakemoor,Lake,IL,60051-6625,US,US/Central,KUGN,1/9/2020 10:55,39,31,62,29.2,6,S,15,0,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
1395452,A-1395555,MapQuest,201,2,5/8/2019 10:40,5/8/2019 11:39,34.165005,-118.474892,,,0,Accident on US-101 Southbound at Exit 19B Haskell Ave.,,US-101 S,R,Encino,Los Angeles,CA,91436,US,US/Pacific,KVNY,5/8/2019 10:51,62,62,67,29.13,10,S,5,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
725629,A-725705,MapQuest,201,2,8/13/2020 9:00,8/13/2020 11:15,39.962509,-86.247299,,,0,Restrictions due to accident on US-421 Michigan Rd both ways at County Road 550.,11601,Greenfield Rd,R,Zionsville,Boone,IN,46077,US,US/Eastern,KTYQ,8/13/2020 8:55,68,68,88,29.13,10,CALM,0,0,Fair,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
3615888,A-3622716,Bing,,2,4/6/2020 17:13,4/6/2020 17:45,38.19906,-122.16071,38.19906,-122.16071,0,At Red Top Rd - Accident.,,I-80 W,R,American Canyon,Solano,CA,94503,US,US/Pacific,KAPC,4/6/2020 17:13,48,45,86,29.89,5,VAR,7,0.01,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
3717131,A-3723981,Bing,,2,2/12/2020 8:47,2/12/2020 9:38,33.759833,-117.83117,33.759833,-117.83117,0,At Seventeenth St - Accident.,,17th St,R,Santa Ana,Orange,CA,92705,US,US/Pacific,KSNA,2/12/2020 8:53,60,60,42,30.05,10,NNE,3,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
779924,A-780003,MapQuest,201,2,5/20/2020 6:24,5/20/2020 7:09,32.744339,-96.670967,,,0,Accident on Oak Hill Cir at Foxwood Ln.,1860,Oak Hill Cir,R,Dallas,Dallas,TX,75217-2051,US,US/Central,KHQZ,5/20/2020 6:15,70,70,77,29.37,10,ENE,5,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
696145,A-696176,MapQuest,201,3,7/20/2020 8:30,7/20/2020 9:00,35.850098,-78.798347,,,0,Accident on I-40 Eastbound at Exit 285 Aviation Pkwy.,,I-40 E,R,Morrisville,Wake,NC,27560,US,US/Eastern,KRDU,7/20/2020 8:51,82,82,76,29.6,10,SW,8,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
